2024-06-07 15:08:43	Autoreload is disabled because the development mode is off.
2024-06-07 15:08:44	Application started in 0.936 seconds.
2024-06-07 15:08:44	Responding at http://127.0.0.1:8888
2024-06-07 15:52:17	Autoreload is disabled because the development mode is off.
2024-06-07 15:52:18	Application started in 1.602 seconds.
2024-06-07 15:52:19	Responding at http://127.0.0.1:8888
2024-06-07 15:52:26	----------------- NEW EXECUTION-------------------
, origin=SYSTEM, event_name=furhatos.event.actions.ActionLogExtended, source=furhatos.records.GenericRecord.toJsonValue(GenericRecord.java:548), type=WARN, event_time=2024-06-07 15:52:27.065}
2024-06-07 15:52:27	ActionGesture	CloseEyes
2024-06-07 15:52:27	ActionGesture	CloseEyes
2024-06-07 15:52:27	SenseUserStatus	furhatos.event.senses.SenseUserStatus SenseUserStatus{engaged=[], event_name=furhatos.event.senses.SenseUserStatus, current=nobody, event_sessionId=, event_id=c7102f3a-8dd2-4424-8a17-613bd4471a75, event_time=2024-06-07 15:52:27.342}
2024-06-07 15:52:27	ActionAttend	furhatos.event.actions.ActionAttend ActionAttend{event_sessionId=, speed=MEDIUM, mode=DEFAULT, event_id=150e59fb-1a2e-4f1b-8159-738b3413b972, event_name=furhatos.event.actions.ActionAttend, event_time=2024-06-07 15:52:27.346}
2024-06-07 15:52:27	ActionGaze	furhatos.event.actions.ActionGaze ActionGaze{mode=HEADPOSE, event_sessionId=, event_id=620bca72-980c-4168-98d7-e106782d24eb, event_name=furhatos.event.actions.ActionGaze, location=Location{x=0.00, y=-0.14, z=1.00}, speed=MEDIUM, event_time=2024-06-07 15:52:27.361}
2024-06-07 15:52:27	MonitorAttend	furhatos.event.monitors.MonitorAttend MonitorAttend{event_name=furhatos.event.monitors.MonitorAttend, event_sessionId=, event_id=d255f5b8-dae8-4ee1-a4d2-22635aedadda, event_time=2024-06-07 15:52:27.361}
2024-06-07 15:52:27	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=58ca5e7a-2a29-44b1-88f1-922abc4dcdb9, action=16af934a-28f0-46fc-b29f-c8cc825811a5, event_name=furhatos.event.monitors.MonitorGestureStart, priority=10, event_time=2024-06-07 15:52:27.36}
2024-06-07 15:52:27	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=24dac662-ad11-4e79-8893-e87921981549, action=e85a4c03-dd52-4c5a-9c4a-aaf7f393a31c, event_name=furhatos.event.monitors.MonitorGestureStart, priority=10, event_time=2024-06-07 15:52:27.363}
2024-06-07 15:52:27	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=75256710-d361-45bb-82ee-1ade6983752d, action=16af934a-28f0-46fc-b29f-c8cc825811a5, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=10, event_time=2024-06-07 15:52:27.765}
2024-06-07 15:52:27	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=da5797b1-0d98-4dcb-ae34-ba9d156b347f, action=e85a4c03-dd52-4c5a-9c4a-aaf7f393a31c, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=10, event_time=2024-06-07 15:52:27.765}
2024-06-07 15:52:31	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=0bb4697e-8202-4048-8dbf-ad2cf26cb480, action=18b7488e-f514-4d76-9e0f-12164fa4db4e, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:52:31.629}
2024-06-07 15:52:31	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=7adb9161-ae2a-46de-bdd7-498ca1835d55, action=18b7488e-f514-4d76-9e0f-12164fa4db4e, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:52:31.63}
2024-06-07 15:52:35	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=888fe3d2-60eb-4b53-a3c7-e037c2bf60b0, action=2d8338ef-a010-4bf1-b118-203406eacae1, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:52:35.184}
2024-06-07 15:52:35	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=a4cd307a-30d2-49ce-a11f-bfe0c18c5a16, action=2d8338ef-a010-4bf1-b118-203406eacae1, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:52:35.186}
2024-06-07 15:52:37	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=07fe7145-e3b8-4cde-8eb9-5bfcf8e9d717, action=4383b8ca-59bf-4dbc-8c18-7bcdcc4e4fad, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:52:37.991}
2024-06-07 15:52:38	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=75c5fccf-fd83-468d-ba0c-83dcc6109ca4, action=4383b8ca-59bf-4dbc-8c18-7bcdcc4e4fad, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:52:37.991}
2024-06-07 15:52:40	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=79551443-95ba-478f-9eb0-ac0c03d89071, action=6390e24c-95ed-4f7a-b3f8-fdc5b0f5a3c0, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:52:40.663}
2024-06-07 15:52:40	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=9ce36490-8828-4335-919f-d5403b2057c0, action=6390e24c-95ed-4f7a-b3f8-fdc5b0f5a3c0, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:52:40.664}
2024-06-07 15:52:47	GUIEvent	GUI_RELOADED	GUI_RELOADED [ACCEPTED]	0.0	UNDEFINED	UNSET	Sleep
2024-06-07 15:52:47	ActionLogExtended	furhatos.event.actions.ActionLogExtended ActionLogExtended{timeStamp=1717768367835, event_sessionId=, event_id=0f677576-68ba-47e2-9385-d4f251d576d3, log=GenericRecord:548 - Could not convert class io.ktor.http.HttpStatusCode to JSON
, origin=SYSTEM, event_name=furhatos.event.actions.ActionLogExtended, source=furhatos.records.GenericRecord.toJsonValue(GenericRecord.java:548), type=WARN, event_time=2024-06-07 15:52:47.835}
2024-06-07 15:52:48	ActionLogExtended	furhatos.event.actions.ActionLogExtended ActionLogExtended{timeStamp=1717768368245, event_sessionId=, event_id=99819d57-10a2-4e56-a01b-a78ff293ff45, log=GenericRecord:548 - Could not convert class io.ktor.http.HttpStatusCode to JSON
, origin=SYSTEM, event_name=furhatos.event.actions.ActionLogExtended, source=furhatos.records.GenericRecord.toJsonValue(GenericRecord.java:548), type=WARN, event_time=2024-06-07 15:52:48.245}
2024-06-07 15:52:48	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=02fe83de-5e51-4ced-ab15-54b568829087, action=bfe76f31-d535-44a7-8806-6c3755e455cc, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:52:48.345}
2024-06-07 15:52:48	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=60f356a1-b2c7-447f-842c-1c8d8ed1cd40, action=bfe76f31-d535-44a7-8806-6c3755e455cc, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:52:48.345}
2024-06-07 15:52:53	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=e9944b8d-6972-4a73-859b-6da3ac991ed8, action=b75c11c0-9177-446b-bd8b-3291a0fb3217, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:52:53.794}
2024-06-07 15:52:53	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=1c75812b-e0fc-4871-8515-15527bcd7573, action=b75c11c0-9177-446b-bd8b-3291a0fb3217, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:52:53.795}
2024-06-07 15:52:57	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=b51efb26-22e5-4c23-9aba-5b891b6e6460, action=1352ec8a-d8ad-424e-8b7d-668d9b62eb10, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:52:57.0}
2024-06-07 15:52:57	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=c8afede3-59fd-45d5-b2de-c59ec5c1ef9d, action=1352ec8a-d8ad-424e-8b7d-668d9b62eb10, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:52:57.0}
2024-06-07 15:52:59	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=1b005e5f-814c-45f5-b2b4-7c4edbc1a330, action=6e96154a-275f-498f-be4c-c4d0442cea41, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:52:59.698}
2024-06-07 15:52:59	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=61ba14bc-70d3-4bfc-b057-f3f0e66e1f5e, action=6e96154a-275f-498f-be4c-c4d0442cea41, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:52:59.699}
2024-06-07 15:53:05	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=7ee944b0-de3f-4250-b04e-2d703d5733af, action=b6ff3ab2-cb11-47e9-a286-5966d24cf185, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:53:05.015}
2024-06-07 15:53:05	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=c227d2ae-80e1-4369-a0ce-502fd40f664a, action=b6ff3ab2-cb11-47e9-a286-5966d24cf185, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:53:05.017}
2024-06-07 15:53:10	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=b4809e9d-cafe-4f1e-862d-178b02d3c8b2, action=7e093c1c-ace0-42ca-931d-b2778ff0a813, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:53:10.369}
2024-06-07 15:53:10	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=46b132d0-20ae-442f-853c-121e708945c9, action=7e093c1c-ace0-42ca-931d-b2778ff0a813, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:53:10.369}
2024-06-07 15:53:15	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=07d32836-f936-4832-80c8-4b98253f25f4, action=2bc3b5be-c382-4a54-8f70-6c1eabf6f1af, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:53:15.255}
2024-06-07 15:53:15	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=3a466425-86bb-4a03-8c4d-9f5af8073ef1, action=2bc3b5be-c382-4a54-8f70-6c1eabf6f1af, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:53:15.256}
2024-06-07 15:53:20	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=62db360a-7782-4601-ac72-e58b88b75cb1, action=09cd97df-3c5e-4919-9983-79ef546198c5, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:53:20.136}
2024-06-07 15:53:20	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=f379ff42-cb0b-4064-bb27-739fa47dfc96, action=09cd97df-3c5e-4919-9983-79ef546198c5, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:53:20.136}
2024-06-07 15:53:24	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=cbf63624-4c4f-4354-b93d-fe539c9645cb, action=32d4a6b9-e611-45dc-b7ab-a08f4a5a5933, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:53:24.679}
2024-06-07 15:53:24	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=8383633b-0bd1-4708-9aa1-f0c2345688ed, action=32d4a6b9-e611-45dc-b7ab-a08f4a5a5933, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:53:24.68}
2024-06-07 15:53:26	GUIEvent	NEW_STAGE_REQUESTED	STAGE[0.2] [28] REQUESTED .. [ACCEPTED]	0.0	UNDEFINED	UNSET	Sleep
2024-06-07 15:53:26	SessionEvent	USER_SET	USER TO ACTIVATE.	0.2	28	UNSET	Sleep
2024-06-07 15:53:26	ActionLogExtended	furhatos.event.actions.ActionLogExtended ActionLogExtended{timeStamp=1717768406287, event_sessionId=, event_id=0bdaa172-09ad-4fb7-b9ce-52f1fdb03e52, log=GenericRecord:548 - Could not convert class io.ktor.http.HttpStatusCode to JSON
, origin=SYSTEM, event_name=furhatos.event.actions.ActionLogExtended, source=furhatos.records.GenericRecord.toJsonValue(GenericRecord.java:548), type=WARN, event_time=2024-06-07 15:53:26.287}
2024-06-07 15:53:32	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=edece568-fc45-4a7e-851b-aac5066b01ba, action=d3c740ad-3758-4af8-8f57-bfb45c4e599c, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:53:32.37}
2024-06-07 15:53:32	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=7ba4befb-3591-4ef6-aa8e-7c47201ac3cc, action=d3c740ad-3758-4af8-8f57-bfb45c4e599c, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:53:32.371}
2024-06-07 15:53:37	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=1c489c22-66eb-45a9-afdc-4f1a104c3680, action=f3cd5136-2286-4cbb-be5b-75543ee8fc75, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:53:37.088}
2024-06-07 15:53:37	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=514e3d56-2594-443e-834f-b42a801954de, action=f3cd5136-2286-4cbb-be5b-75543ee8fc75, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:53:37.089}
2024-06-07 15:53:43	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=a8895c0d-4704-48a1-b65e-8f5bb05da4b3, action=7ffe3bce-d1c0-4202-a09a-66b9daea7774, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:53:43.435}
2024-06-07 15:53:43	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=ac7a0daf-fa34-41c1-89b5-38b4b1f1be90, action=7ffe3bce-d1c0-4202-a09a-66b9daea7774, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:53:43.436}
2024-06-07 15:53:46	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=235eb3cb-4174-43d6-b7ef-60d6cbfc01e7, action=9f0b28d0-f8b6-49f0-ae29-95ab5d69ab28, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:53:46.826}
2024-06-07 15:53:46	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=c13237ac-e5eb-4440-bca6-64f5ba9ec197, action=9f0b28d0-f8b6-49f0-ae29-95ab5d69ab28, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:53:46.827}
2024-06-07 15:53:53	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=c53bb447-3d86-4117-8943-14140250e3d3, action=b150751b-4a9b-400d-b13a-9133aee7dc43, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:53:53.492}
2024-06-07 15:53:53	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=920facf8-fa85-465c-854a-e9566ddf2973, action=b150751b-4a9b-400d-b13a-9133aee7dc43, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:53:53.492}
2024-06-07 15:53:59	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=1b5979e6-68cd-4b6e-8fc5-68f51c61493d, action=58936ccf-8cc5-4b5d-ab13-c6ae18049b82, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:53:59.926}
2024-06-07 15:53:59	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=522987a7-4735-45cf-9e27-423f85f5f053, action=58936ccf-8cc5-4b5d-ab13-c6ae18049b82, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-07 15:53:59.927}
2024-06-07 15:54:04	ActionVirtualUserAdd	furhatos.event.actions.ActionVirtualUserAdd ActionVirtualUserAdd{event_sessionId=, event_id=0a6e8eae-64a3-46d3-afe3-baf60f719c4c, event_name=furhatos.event.actions.ActionVirtualUserAdd, position=Location{x=0.73, y=0.00, z=1.39}, event_time=2024-06-07 15:54:04.02}
2024-06-07 15:54:04	SenseUsers	furhatos.event.senses.SenseUsers SenseUsers{event_name=furhatos.event.senses.SenseUsers, event_sessionId=, event_id=3b1f0229-6188-4f63-8949-2406843dc24d, users={virtual-user-0=User{data=UserData{}, persistentData=PersistentUserData{knownSinceMillis=1717768444048, faceprint=Faceprint{}, persistentUserId=ca6ff799-0b5b-4a42-b57c-69e86f5e7fd0}, faceprint=Faceprint{}, head=BodyPart{location=Location{x=0.73, y=0.00, z=1.39}, rotation=Rotation{x=0.00, y=152.29, z=0.00}}, attending=system, spaces=[], id=virtual-user-0}}, event_time=2024-06-07 15:54:04.037}
2024-06-07 15:54:04	SenseUserEnter	furhatos.event.senses.SenseUserEnter SenseUserEnter{event_name=furhatos.event.senses.SenseUserEnter, event_sessionId=, event_id=6b29ddc1-7817-422f-ad2f-897de29ec6dd, userId=virtual-user-0, event_time=2024-06-07 15:54:04.049}
2024-06-07 15:54:04	SenseUserStatus	furhatos.event.senses.SenseUserStatus SenseUserStatus{engaged=[virtual-user-0], event_name=furhatos.event.senses.SenseUserStatus, current=nobody, event_sessionId=, event_id=0e1e94e4-31ef-4051-b5ce-e62edab2eb12, event_time=2024-06-07 15:54:04.049}
2024-06-07 15:54:04	SenseUserStatus	furhatos.event.senses.SenseUserStatus SenseUserStatus{engaged=[virtual-user-0], event_name=furhatos.event.senses.SenseUserStatus, current=virtual-user-0, event_sessionId=, event_id=2cda1eb4-50b0-49d9-b30b-7d1b0f2f0bae, event_time=2024-06-07 15:54:04.054}
2024-06-07 15:54:04	ActionAttend	furhatos.event.actions.ActionAttend ActionAttend{event_sessionId=, speed=MEDIUM, target=virtual-user-0, mode=DEFAULT, event_id=4aa34998-f72a-4fba-ae61-23b5b071255f, slack=0, event_name=furhatos.event.actions.ActionAttend, event_time=2024-06-07 15:54:04.054}
2024-06-07 15:54:04	FlowEvent	NEW_FLOW_STATE	Welcome	0.2		CONDITION1	Welcome
2024-06-07 15:54:04	ActionGesture	OpenEyes
2024-06-07 15:54:04	MonitorAttend	furhatos.event.monitors.MonitorAttend MonitorAttend{event_name=furhatos.event.monitors.MonitorAttend, event_sessionId=, event_id=6cc9d68b-8d75-461a-b195-29d8028b07f3, event_time=2024-06-07 15:54:04.08, target=virtual-user-0}
2024-06-07 15:54:04	ActionGaze	furhatos.event.actions.ActionGaze ActionGaze{mode=DEFAULT, event_sessionId=, event_id=5181a637-72a3-46c5-a0b8-2e70829532aa, slack=0, event_name=furhatos.event.actions.ActionGaze, location=Location{x=0.73, y=0.00, z=1.39}, speed=MEDIUM, event_time=2024-06-07 15:54:04.08}
2024-06-07 15:54:04	ActionGesture	Smile
2024-06-07 15:54:04	SenseUserStatus	furhatos.event.senses.SenseUserStatus SenseUserStatus{engaged=[virtual-user-0], event_name=furhatos.event.senses.SenseUserStatus, current=virtual-user-0, event_sessionId=, event_id=7a4e45eb-e640-4494-acc7-7e143bf0a940, event_time=2024-06-07 15:54:04.082}
2024-06-07 15:54:04	ActionAttend	furhatos.event.actions.ActionAttend ActionAttend{event_sessionId=, speed=MEDIUM, target=virtual-user-0, mode=DEFAULT, event_id=40e8f722-39b8-4cb9-a402-998578de6996, slack=0, event_name=furhatos.event.actions.ActionAttend, event_time=2024-06-07 15:54:04.082}
2024-06-07 15:54:04	ActionLogExtended	furhatos.event.actions.ActionLogExtended ActionLogExtended{timeStamp=1717768444082, event_sessionId=, event_id=8aea5b48-fbd6-489c-aa24-fec4cefffd4a, log=GenericRecord:548 - Could not convert class furhatos.flow.kotlin.State to JSON
, origin=SYSTEM, event_name=furhatos.event.actions.ActionLogExtended, source=furhatos.records.GenericRecord.toJsonValue(GenericRecord.java:548), type=WARN, event_time=2024-06-07 15:54:04.082}
2024-06-07 15:54:04	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=409dcd31-da19-4321-93a0-73fddad4589c, action=fab363f1-32c2-41c0-ada6-915e982c601c, event_name=furhatos.event.monitors.MonitorGestureStart, priority=10, event_time=2024-06-07 15:54:04.095}
2024-06-07 15:54:04	MonitorGestureStart	furhatos.event.monitors.MonitorGestureStart MonitorGestureStart{event_sessionId=, event_id=f6e31091-6b68-4130-8cdd-b33398c44801, action=fd4d9080-dc21-4dc4-b00e-3d0f6c63e194, event_name=furhatos.event.monitors.MonitorGestureStart, priority=0, event_time=2024-06-07 15:54:04.109}
2024-06-07 15:54:04	MonitorAttend	furhatos.event.monitors.MonitorAttend MonitorAttend{event_name=furhatos.event.monitors.MonitorAttend, event_sessionId=, event_id=38a150d0-922b-436a-ae3a-30b7d92c7dc3, event_time=2024-06-07 15:54:04.115, target=virtual-user-0}
2024-06-07 15:54:04	ActionGaze	furhatos.event.actions.ActionGaze ActionGaze{mode=DEFAULT, event_sessionId=, event_id=f48e107b-ffe3-406d-8263-7dd1a5a9eb2e, slack=0, event_name=furhatos.event.actions.ActionGaze, location=Location{x=0.73, y=0.00, z=1.39}, speed=MEDIUM, event_time=2024-06-07 15:54:04.116}
2024-06-07 15:54:10	MonitorGaze	furhatos.event.monitors.MonitorGaze MonitorGaze{event_sessionId=, event_id=f4699330-2bdb-4dad-be3f-f0e59ee58871, rotation=Rotation{x=7.95, y=0.05, z=0.01}, action=5181a637-72a3-46c5-a0b8-2e70829532aa, event_name=furhatos.event.monitors.MonitorGaze, location=Location{x=0.73, y=0.00, z=1.39}, event_time=2024-06-07 15:54:04.212}
2024-06-07 15:54:10	MonitorGaze	furhatos.event.monitors.MonitorGaze MonitorGaze{event_sessionId=, event_id=f3456473-b906-4f7e-9da3-8f0a0e90fb05, rotation=Rotation{x=7.41, y=1.96, z=0.33}, action=5181a637-72a3-46c5-a0b8-2e70829532aa, event_name=furhatos.event.monitors.MonitorGaze, location=Location{x=0.73, y=0.00, z=1.39}, event_time=2024-06-07 15:54:04.377}
2024-06-07 15:54:10	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=afe448f4-e608-403b-8246-23e82b27cb24, action=fab363f1-32c2-41c0-ada6-915e982c601c, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=10, event_time=2024-06-07 15:54:04.5}
