2024-06-10 16:28:52	Autoreload is disabled because the development mode is off.
2024-06-10 16:28:53	Application started in 0.896 seconds.
2024-06-10 16:28:54	Responding at http://127.0.0.1:8888
2024-06-10 16:28:56	----------------- NEW EXECUTION-------------------
2024-06-10 16:29:47	ActionGaze	furhatos.event.actions.ActionGaze ActionGaze{mode=DEFAULT, event_sessionId=, event_id=6d9de20e-a8d6-44c0-95ed-650e0b79a8fa, slack=0, event_name=furhatos.event.actions.ActionGaze, location=Location{x=0.41, y=0.13, z=0.92}, speed=MEDIUM, event_time=2024-06-10 16:29:47.766}
2024-06-10 16:29:47	SenseUsers	furhatos.event.senses.SenseUsers SenseUsers{event_name=furhatos.event.senses.SenseUsers, event_sessionId=, event_id=f4445adc-a79b-431f-8c84-ff4e44c7ba49, users={user-1=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.01, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.33, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=0.41, y=0.11, z=0.88}, rotation=Rotation{x=-31.97, y=174.99, z=9.90}}, mouth=NULL, attending=nobody, sad=0.47, spaces=[], rightEyeClosed=-1.00, id=user-1, female=1.00, age=-1, male=0.00, surprised=0.00}, user-0=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.45, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=-0.58, y=0.12, z=3.75}, rotation=Rotation{x=17.20, y=203.68, z=1.21}}, mouth=NULL, attending=nobody, sad=0.50, spaces=[], rightEyeClosed=-1.00, id=user-0, female=1.00, age=-1, male=0.00, surprised=0.00}}, event_time=2024-06-10 16:29:46.831}
2024-06-10 16:29:47	ActionGaze	furhatos.event.actions.ActionGaze ActionGaze{mode=DEFAULT, event_sessionId=, event_id=df6fc76d-9d70-45ba-acb7-9c0ae13458ec, slack=0, event_name=furhatos.event.actions.ActionGaze, location=Location{x=0.41, y=0.11, z=0.88}, speed=MEDIUM, event_time=2024-06-10 16:29:47.768}
2024-06-10 16:29:47	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=959a4e94-bfc1-4469-a681-d42760ae8c4c, action=4931c262-0db4-4e5e-9360-fa1679f6441e, event_name=furhatos.event.monitors.MonitorSpeechWord, position=12, word=we, event_time=2024-06-10 16:29:46.913}
2024-06-10 16:29:47	SenseUsers	furhatos.event.senses.SenseUsers SenseUsers{event_name=furhatos.event.senses.SenseUsers, event_sessionId=, event_id=6d6b24ff-5494-4f2d-9e35-ff5d813d3dbf, users={user-1=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.01, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.61, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=0.41, y=0.09, z=0.83}, rotation=Rotation{x=-30.90, y=184.99, z=4.60}}, mouth=NULL, attending=nobody, sad=0.18, spaces=[], rightEyeClosed=-1.00, id=user-1, female=1.00, age=-1, male=0.00, surprised=0.00}, user-0=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.36, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=-0.54, y=0.11, z=3.65}, rotation=Rotation{x=10.61, y=201.92, z=-0.64}}, mouth=NULL, attending=nobody, sad=0.58, spaces=[], rightEyeClosed=-1.00, id=user-0, female=1.00, age=-1, male=0.00, surprised=0.00}}, event_time=2024-06-10 16:29:46.927}
2024-06-10 16:29:47	ActionGaze	furhatos.event.actions.ActionGaze ActionGaze{mode=DEFAULT, event_sessionId=, event_id=b914c13b-8533-42c6-9f0a-db9373bcfa3f, slack=0, event_name=furhatos.event.actions.ActionGaze, location=Location{x=0.41, y=0.09, z=0.83}, speed=MEDIUM, event_time=2024-06-10 16:29:47.872}
2024-06-10 16:29:47	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=48704cb0-d2bf-4b13-9d06-70d23d6aedb0, action=c7a84487-fbfd-44f9-87f3-48f07f486f57, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-10 16:29:46.962}
2024-06-10 16:29:47	SenseUsers	furhatos.event.senses.SenseUsers SenseUsers{event_name=furhatos.event.senses.SenseUsers, event_sessionId=, event_id=831ba4bc-8ad9-45bd-8a46-081b4ea7c728, users={user-1=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.01, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.24, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=0.44, y=0.08, z=0.84}, rotation=Rotation{x=-21.56, y=194.99, z=7.89}}, mouth=NULL, attending=nobody, sad=0.14, spaces=[], rightEyeClosed=-1.00, id=user-1, female=1.00, age=-1, male=0.00, surprised=0.00}, user-0=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.55, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=-0.53, y=0.11, z=3.61}, rotation=Rotation{x=5.47, y=206.97, z=-0.27}}, mouth=NULL, attending=nobody, sad=0.36, spaces=[], rightEyeClosed=-1.00, id=user-0, female=1.00, age=-1, male=0.00, surprised=0.00}}, event_time=2024-06-10 16:29:47.025}
2024-06-10 16:29:47	SenseUserAttend	furhatos.event.senses.SenseUserAttend SenseUserAttend{event_sessionId=, event_id=125905a8-d527-4622-a4ee-dddcbb63bb68, event_name=furhatos.event.senses.SenseUserAttend, userId=user-1, event_time=2024-06-10 16:29:47.977, target=nobody}
2024-06-10 16:29:47	ActionGaze	furhatos.event.actions.ActionGaze ActionGaze{mode=DEFAULT, event_sessionId=, event_id=af33eb2d-3533-4257-8c6e-d8fd7ed20faa, slack=0, event_name=furhatos.event.actions.ActionGaze, location=Location{x=0.44, y=0.08, z=0.84}, speed=MEDIUM, event_time=2024-06-10 16:29:47.977}
2024-06-10 16:29:47	MonitorGaze	furhatos.event.monitors.MonitorGaze MonitorGaze{event_sessionId=, event_id=e10cee6e-8c1a-406d-8b5e-8a4c31bfcbe4, rotation=Rotation{x=-7.42, y=20.48, z=4.03}, action=b914c13b-8533-42c6-9f0a-db9373bcfa3f, event_name=furhatos.event.monitors.MonitorGaze, location=Location{x=0.41, y=0.09, z=0.83}, event_time=2024-06-10 16:29:47.036}
2024-06-10 16:29:48	SenseUsers	furhatos.event.senses.SenseUsers SenseUsers{event_name=furhatos.event.senses.SenseUsers, event_sessionId=, event_id=faeda6fd-53af-47bf-ac71-e62c5a99fba3, users={user-1=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.01, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.25, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=0.45, y=0.07, z=0.83}, rotation=Rotation{x=-25.82, y=204.99, z=5.95}}, mouth=NULL, attending=nobody, sad=0.23, spaces=[], rightEyeClosed=-1.00, id=user-1, female=1.00, age=-1, male=0.00, surprised=0.00}, user-0=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.45, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=-0.53, y=0.11, z=3.61}, rotation=Rotation{x=-3.66, y=204.72, z=0.42}}, mouth=NULL, attending=nobody, sad=0.43, spaces=[], rightEyeClosed=-1.00, id=user-0, female=1.00, age=-1, male=0.00, surprised=0.00}}, event_time=2024-06-10 16:29:47.123}
2024-06-10 16:29:48	ActionGaze	furhatos.event.actions.ActionGaze ActionGaze{mode=DEFAULT, event_sessionId=, event_id=6c5fc4e4-967a-4d02-8dba-7a504095df05, slack=0, event_name=furhatos.event.actions.ActionGaze, location=Location{x=0.45, y=0.07, z=0.83}, speed=MEDIUM, event_time=2024-06-10 16:29:48.075}
2024-06-10 16:29:48	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=82751656-3ea0-44e3-9ac3-a45e4222f44a, action=4931c262-0db4-4e5e-9360-fa1679f6441e, event_name=furhatos.event.monitors.MonitorSpeechWord, position=13, word=think, event_time=2024-06-10 16:29:47.175}
2024-06-10 16:29:48	SenseUsers	furhatos.event.senses.SenseUsers SenseUsers{event_name=furhatos.event.senses.SenseUsers, event_sessionId=, event_id=28c0064b-b306-4371-a5f4-8e5395d2bcc2, users={user-1=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.01, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.25, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=0.45, y=0.07, z=0.83}, rotation=Rotation{x=-25.82, y=204.99, z=5.95}}, mouth=NULL, attending=nobody, sad=0.23, spaces=[], rightEyeClosed=-1.00, id=user-1, female=1.00, age=-1, male=0.00, surprised=0.00}, user-0=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.45, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=-0.53, y=0.11, z=3.61}, rotation=Rotation{x=-3.66, y=204.72, z=0.42}}, mouth=NULL, attending=nobody, sad=0.43, spaces=[], rightEyeClosed=-1.00, id=user-0, female=1.00, age=-1, male=0.00, surprised=0.00}}, event_time=2024-06-10 16:29:47.223}
2024-06-10 16:29:48	ActionGaze	furhatos.event.actions.ActionGaze ActionGaze{mode=DEFAULT, event_sessionId=, event_id=0e270171-3009-44d7-88b8-66d60f4e7ee3, slack=0, event_name=furhatos.event.actions.ActionGaze, location=Location{x=0.45, y=0.07, z=0.83}, speed=MEDIUM, event_time=2024-06-10 16:29:48.142}
2024-06-10 16:29:48	SenseUsers	furhatos.event.senses.SenseUsers SenseUsers{event_name=furhatos.event.senses.SenseUsers, event_sessionId=, event_id=954c7deb-cf55-4edc-a6f2-b31cbd500ef7, users={user-1=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.01, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.25, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=0.44, y=0.07, z=0.82}, rotation=Rotation{x=-15.82, y=194.99, z=6.22}}, mouth=NULL, attending=nobody, sad=0.23, spaces=[], rightEyeClosed=-1.00, id=user-1, female=1.00, age=-1, male=0.00, surprised=0.00}, user-0=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.41, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=-0.53, y=0.12, z=3.60}, rotation=Rotation{x=6.34, y=205.45, z=0.93}}, mouth=NULL, attending=nobody, sad=0.56, spaces=[], rightEyeClosed=-1.00, id=user-0, female=1.00, age=-1, male=0.00, surprised=0.00}}, event_time=2024-06-10 16:29:47.231}
2024-06-10 16:29:48	ActionGaze	furhatos.event.actions.ActionGaze ActionGaze{mode=DEFAULT, event_sessionId=, event_id=ad6d06d2-a685-4345-9b67-db067ede1487, slack=0, event_name=furhatos.event.actions.ActionGaze, location=Location{x=0.44, y=0.07, z=0.82}, speed=MEDIUM, event_time=2024-06-10 16:29:48.145}
2024-06-10 16:29:48	SenseUsers	furhatos.event.senses.SenseUsers SenseUsers{event_name=furhatos.event.senses.SenseUsers, event_sessionId=, event_id=ecc09e5a-8fc6-4f46-9503-efd0e9c40a3b, users={user-1=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.03, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.29, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=0.43, y=0.06, z=0.79}, rotation=Rotation{x=-12.20, y=188.59, z=9.96}}, mouth=NULL, attending=nobody, sad=0.12, spaces=[], rightEyeClosed=-1.00, id=user-1, female=1.00, age=-1, male=0.00, surprised=0.00}, user-0=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.36, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=-0.53, y=0.13, z=3.60}, rotation=Rotation{x=15.82, y=204.77, z=2.48}}, mouth=NULL, attending=nobody, sad=0.55, spaces=[], rightEyeClosed=-1.00, id=user-0, female=1.00, age=-1, male=0.00, surprised=0.00}}, event_time=2024-06-10 16:29:47.33}
2024-06-10 16:29:48	ActionGaze	furhatos.event.actions.ActionGaze ActionGaze{mode=DEFAULT, event_sessionId=, event_id=9a918d8f-e7fb-412f-9fbd-558d053451e0, slack=0, event_name=furhatos.event.actions.ActionGaze, location=Location{x=0.43, y=0.06, z=0.79}, speed=MEDIUM, event_time=2024-06-10 16:29:48.287}
2024-06-10 16:29:48	MonitorGaze	furhatos.event.monitors.MonitorGaze MonitorGaze{event_sessionId=, event_id=ecd2ebdb-50c1-41b7-b722-558d76d2636e, rotation=Rotation{x=-7.31, y=22.50, z=4.10}, action=6c5fc4e4-967a-4d02-8dba-7a504095df05, event_name=furhatos.event.monitors.MonitorGaze, location=Location{x=0.45, y=0.07, z=0.83}, event_time=2024-06-10 16:29:47.366}
2024-06-10 16:29:48	MonitorGestureEnd	furhatos.event.monitors.MonitorGestureEnd MonitorGestureEnd{event_sessionId=, event_id=f3a38adc-53b1-4bcc-bbf8-7d6734027b19, action=8416011f-9962-483e-9517-0343303b3d50, event_name=furhatos.event.monitors.MonitorGestureEnd, completed=true, priority=0, event_time=2024-06-10 16:29:47.385}
2024-06-10 16:29:48	SenseUsers	furhatos.event.senses.SenseUsers SenseUsers{event_name=furhatos.event.senses.SenseUsers, event_sessionId=, event_id=b1339a5c-0190-4360-8e3b-c79bab1041fa, users={user-1=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.02, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.33, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=0.44, y=0.06, z=0.80}, rotation=Rotation{x=-22.20, y=192.18, z=12.72}}, mouth=NULL, attending=nobody, sad=0.15, spaces=[], rightEyeClosed=-1.00, id=user-1, female=1.00, age=-1, male=0.00, surprised=0.00}, user-0=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.42, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=-0.50, y=0.12, z=3.50}, rotation=Rotation{x=5.82, y=195.36, z=0.09}}, mouth=NULL, attending=nobody, sad=0.41, spaces=[], rightEyeClosed=-1.00, id=user-0, female=1.00, age=-1, male=0.00, surprised=0.00}}, event_time=2024-06-10 16:29:47.423}
2024-06-10 16:29:48	ActionGaze	furhatos.event.actions.ActionGaze ActionGaze{mode=DEFAULT, event_sessionId=, event_id=d54d2e98-726b-4592-ae9d-7ba999482a19, slack=0, event_name=furhatos.event.actions.ActionGaze, location=Location{x=0.44, y=0.06, z=0.80}, speed=MEDIUM, event_time=2024-06-10 16:29:48.386}
2024-06-10 16:29:48	SenseUsers	furhatos.event.senses.SenseUsers SenseUsers{event_name=furhatos.event.senses.SenseUsers, event_sessionId=, event_id=687684fe-bd26-4428-bdce-b952a00a23ee, users={user-1=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.02, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.33, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=0.44, y=0.06, z=0.80}, rotation=Rotation{x=-22.20, y=192.18, z=12.72}}, mouth=NULL, attending=nobody, sad=0.15, spaces=[], rightEyeClosed=-1.00, id=user-1, female=1.00, age=-1, male=0.00, surprised=0.00}, user-0=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.42, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=-0.50, y=0.12, z=3.50}, rotation=Rotation{x=5.82, y=195.36, z=0.09}}, mouth=NULL, attending=nobody, sad=0.41, spaces=[], rightEyeClosed=-1.00, id=user-0, female=1.00, age=-1, male=0.00, surprised=0.00}}, event_time=2024-06-10 16:29:47.523}
2024-06-10 16:29:48	ActionGaze	furhatos.event.actions.ActionGaze ActionGaze{mode=DEFAULT, event_sessionId=, event_id=2a33d480-34c4-43c1-8f27-15f3f01a51bf, slack=0, event_name=furhatos.event.actions.ActionGaze, location=Location{x=0.44, y=0.06, z=0.80}, speed=MEDIUM, event_time=2024-06-10 16:29:48.434}
2024-06-10 16:29:48	MonitorGaze	furhatos.event.monitors.MonitorGaze MonitorGaze{event_sessionId=, event_id=0a3b06e0-e6c5-4f43-8ffb-c835ba8668a1, rotation=Rotation{x=-7.31, y=24.52, z=4.10}, action=d54d2e98-726b-4592-ae9d-7ba999482a19, event_name=furhatos.event.monitors.MonitorGaze, location=Location{x=0.44, y=0.06, z=0.80}, event_time=2024-06-10 16:29:47.531}
2024-06-10 16:29:48	SenseUsers	furhatos.event.senses.SenseUsers SenseUsers{event_name=furhatos.event.senses.SenseUsers, event_sessionId=, event_id=71d5ac04-b389-42d6-bd61-94e6a43ce70b, users={user-1=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.02, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.42, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=0.44, y=0.07, z=0.80}, rotation=Rotation{x=-13.53, y=188.57, z=14.71}}, mouth=NULL, attending=nobody, sad=0.11, spaces=[], rightEyeClosed=-1.00, id=user-1, female=1.00, age=-1, male=0.00, surprised=0.00}, user-0=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.44, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=-0.54, y=0.14, z=3.60}, rotation=Rotation{x=14.19, y=201.52, z=2.43}}, mouth=NULL, attending=nobody, sad=0.50, spaces=[], rightEyeClosed=-1.00, id=user-0, female=1.00, age=-1, male=0.00, surprised=0.00}}, event_time=2024-06-10 16:29:47.537}
2024-06-10 16:29:48	ActionGaze	furhatos.event.actions.ActionGaze ActionGaze{mode=DEFAULT, event_sessionId=, event_id=60cc78e7-9954-4dbc-ad46-20cd8c262e60, slack=0, event_name=furhatos.event.actions.ActionGaze, location=Location{x=0.44, y=0.07, z=0.80}, speed=MEDIUM, event_time=2024-06-10 16:29:48.541}
2024-06-10 16:29:48	SenseUsers	furhatos.event.senses.SenseUsers SenseUsers{event_name=furhatos.event.senses.SenseUsers, event_sessionId=, event_id=a392f114-d083-4291-809c-f906c56f9a37, users={user-1=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.02, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.54, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=0.45, y=0.08, z=0.82}, rotation=Rotation{x=-7.30, y=181.27, z=4.71}}, mouth=NULL, attending=nobody, sad=0.20, spaces=[], rightEyeClosed=-1.00, id=user-1, female=1.00, age=-1, male=0.00, surprised=0.00}, user-0=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.33, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=-0.51, y=0.13, z=3.50}, rotation=Rotation{x=4.19, y=191.52, z=-0.45}}, mouth=NULL, attending=nobody, sad=0.60, spaces=[], rightEyeClosed=-1.00, id=user-0, female=1.00, age=-1, male=0.00, surprised=0.00}}, event_time=2024-06-10 16:29:47.631}
2024-06-10 16:29:48	ActionGaze	furhatos.event.actions.ActionGaze ActionGaze{mode=DEFAULT, event_sessionId=, event_id=fc03d56a-bcad-4db9-81ff-69b3632444cf, slack=0, event_name=furhatos.event.actions.ActionGaze, location=Location{x=0.45, y=0.08, z=0.82}, speed=MEDIUM, event_time=2024-06-10 16:29:48.546}
2024-06-10 16:29:48	MonitorGaze	furhatos.event.monitors.MonitorGaze MonitorGaze{event_sessionId=, event_id=18564f0c-6df0-4da9-9215-3d64a5564dc7, rotation=Rotation{x=-7.31, y=26.54, z=4.10}, action=60cc78e7-9954-4dbc-ad46-20cd8c262e60, event_name=furhatos.event.monitors.MonitorGaze, location=Location{x=0.44, y=0.07, z=0.80}, event_time=2024-06-10 16:29:47.696}
2024-06-10 16:29:48	SenseUsers	furhatos.event.senses.SenseUsers SenseUsers{event_name=furhatos.event.senses.SenseUsers, event_sessionId=, event_id=29fd5891-80da-440b-a9c3-9b9e81d78597, users={user-1=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.02, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.54, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=0.45, y=0.08, z=0.82}, rotation=Rotation{x=-7.30, y=181.27, z=4.71}}, mouth=NULL, attending=nobody, sad=0.20, spaces=[], rightEyeClosed=-1.00, id=user-1, female=1.00, age=-1, male=0.00, surprised=0.00}, user-0=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.33, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=-0.51, y=0.13, z=3.50}, rotation=Rotation{x=4.19, y=191.52, z=-0.45}}, mouth=NULL, attending=nobody, sad=0.60, spaces=[], rightEyeClosed=-1.00, id=user-0, female=1.00, age=-1, male=0.00, surprised=0.00}}, event_time=2024-06-10 16:29:47.731}
2024-06-10 16:29:48	ActionGaze	furhatos.event.actions.ActionGaze ActionGaze{mode=DEFAULT, event_sessionId=, event_id=0f7fe4d6-daae-4f3c-ae01-e6369a5b43e2, slack=0, event_name=furhatos.event.actions.ActionGaze, location=Location{x=0.45, y=0.08, z=0.82}, speed=MEDIUM, event_time=2024-06-10 16:29:48.649}
2024-06-10 16:29:48	SenseUsers	furhatos.event.senses.SenseUsers SenseUsers{event_name=furhatos.event.senses.SenseUsers, event_sessionId=, event_id=74de9456-84ae-46bf-94f0-931f1763ea11, users={user-1=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.03, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.59, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=0.46, y=0.07, z=0.81}, rotation=Rotation{x=-4.73, y=182.43, z=-3.50}}, mouth=NULL, attending=nobody, sad=0.20, spaces=[], rightEyeClosed=-1.00, id=user-1, female=1.00, age=-1, male=0.00, surprised=0.00}, user-0=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.28, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=-0.51, y=0.13, z=3.46}, rotation=Rotation{x=-0.47, y=188.74, z=-1.06}}, mouth=NULL, attending=nobody, sad=0.64, spaces=[], rightEyeClosed=-1.00, id=user-0, female=1.00, age=-1, male=0.00, surprised=0.00}}, event_time=2024-06-10 16:29:47.733}
2024-06-10 16:29:48	ActionGaze	furhatos.event.actions.ActionGaze ActionGaze{mode=DEFAULT, event_sessionId=, event_id=2db71279-fc3f-43fd-9abf-ba67471d0113, slack=0, event_name=furhatos.event.actions.ActionGaze, location=Location{x=0.46, y=0.07, z=0.81}, speed=MEDIUM, event_time=2024-06-10 16:29:48.653}
2024-06-10 16:29:48	MonitorSpeechWord	furhatos.event.monitors.MonitorSpeechWord MonitorSpeechWord{event_sessionId=, event_id=4b1eeec2-4c8c-4bb6-b64d-52b0d931849a, action=4931c262-0db4-4e5e-9360-fa1679f6441e, event_name=furhatos.event.monitors.MonitorSpeechWord, position=14, word=we, event_time=2024-06-10 16:29:47.792}
2024-06-10 16:29:48	SenseUsers	furhatos.event.senses.SenseUsers SenseUsers{event_name=furhatos.event.senses.SenseUsers, event_sessionId=, event_id=8df48483-5f77-4d4e-9efe-d1d48b9c4335, users={user-1=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.03, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.59, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=0.46, y=0.07, z=0.81}, rotation=Rotation{x=-4.73, y=182.43, z=-3.50}}, mouth=NULL, attending=nobody, sad=0.20, spaces=[], rightEyeClosed=-1.00, id=user-1, female=1.00, age=-1, male=0.00, surprised=0.00}, user-0=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.00, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.28, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=-0.51, y=0.13, z=3.46}, rotation=Rotation{x=-0.47, y=188.74, z=-1.06}}, mouth=NULL, attending=nobody, sad=0.64, spaces=[], rightEyeClosed=-1.00, id=user-0, female=1.00, age=-1, male=0.00, surprised=0.00}}, event_time=2024-06-10 16:29:47.833}
2024-06-10 16:29:48	ActionGaze	furhatos.event.actions.ActionGaze ActionGaze{mode=DEFAULT, event_sessionId=, event_id=85adf743-88d6-4219-9e5a-dcb0456d4bdc, slack=0, event_name=furhatos.event.actions.ActionGaze, location=Location{x=0.46, y=0.07, z=0.81}, speed=MEDIUM, event_time=2024-06-10 16:29:48.748}
2024-06-10 16:29:48	SenseUsers	furhatos.event.senses.SenseUsers SenseUsers{event_name=furhatos.event.senses.SenseUsers, event_sessionId=, event_id=d7b50f6f-18ab-41e3-b013-8c50295561c8, users={user-1=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.02, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.53, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=0.51, y=0.10, z=0.88}, rotation=Rotation{x=-2.21, y=172.43, z=2.10}}, mouth=NULL, attending=nobody, sad=0.27, spaces=[], rightEyeClosed=-1.00, id=user-1, female=1.00, age=-1, male=0.00, surprised=0.00}, user-0=User{mouthOpen=-1.00, gender=NULL, leftEyeClosed=-1.00, happy=0.01, ageDeviation=-1, faceprint=Faceprint{}, neutral=0.26, ageGroup=NULL, angry=0.00, head=BodyPart{location=Location{x=-0.49, y=0.11, z=3.36}, rotation=Rotation{x=-2.77, y=189.98, z=-2.00}}, mouth=NULL, attending=nobody, sad=0.65, spaces=[], rightEyeClosed=-1.00, id=user-0, female=1.00, age=-1, male=0.00, surprised=0.00}}, event_time=2024-06-10 16:29:47.838}
2024-06-10 16:29:48	ActionGaze	furhatos.event.actions.ActionGaze ActionGaze{mode=DEFAULT, event_sessionId=, event_id=f0bcf502-aae0-4d99-a01d-adf2d3ff7390, slack=0, event_name=furhatos.event.actions.ActionGaze, location=Location{x=0.51, y=0.10, z=0.88}, speed=MEDIUM, event_time=2024-06-10 16:29:48.751}
2024-06-10 16:29:48	MonitorGaze	furhatos.event.monitors.MonitorGaze MonitorGaze{event_sessionId=, event_id=2d55d33b-e2af-4517-8cee-0ce0462f4eaf, rotation=Rotation{x=-7.31, y=28.13, z=4.10}, action=85adf743-88d6-4219-9e5a-dcb0456d4bdc, event_name=furhatos.event.monitors.MonitorGaze, location=Location{x=0.46, y=0.07, z=0.81}, event_time=2024-06-10 16:29:47.861}
